'Elapsed time','EMG'
'seconds','mV'
23.279,-0.023
23.279,-0.023
23.279,-0.017
23.279,-0.018
23.280,-0.010
23.280,-0.010
23.280,-0.003
23.280,-0.005
23.281,0.002
23.281,0.005
23.281,0.002
23.282,0.005
23.282,0.000
23.282,0.000
23.282,-0.007
23.282,-0.005
23.283,-0.010
23.283,-0.008
23.283,-0.013
23.284,-0.012
23.284,-0.015
23.284,-0.017
23.284,-0.012
23.285,-0.013
23.285,-0.017
23.285,-0.015
23.285,-0.022
23.285,-0.020
23.286,-0.040
23.286,-0.042
23.286,-0.057
23.287,-0.057
23.287,-0.068
23.287,-0.068
23.287,-0.072
23.288,-0.073
23.288,-0.068
23.288,-0.067
23.288,-0.052
23.288,-0.052
23.289,-0.032
23.289,-0.032
23.289,-0.007
23.290,-0.007
23.290,0.010
23.290,0.010
23.290,0.023
23.291,0.023
23.291,0.035
23.291,0.037
23.291,0.032
23.291,0.035
23.292,0.027
23.292,0.028
23.292,0.022
23.293,0.023
23.293,0.013
23.293,0.013
23.293,0.007
23.294,0.008
23.294,0.003
23.294,0.002
23.294,0.005
23.294,0.003
23.295,0.000
23.295,0.002
23.295,0.003
23.296,0.002
23.296,0.005
23.296,0.003
23.296,0.008
23.297,0.003
23.297,0.008
23.297,0.007
23.297,0.003
23.297,0.003
23.298,0.008
23.298,0.007
23.298,0.015
23.299,0.013
23.299,0.003
23.299,0.003
23.299,-0.017
23.299,-0.017
23.300,-0.023
23.300,-0.025
23.300,-0.030
23.300,-0.025
23.301,-0.020
23.301,-0.020
23.301,-0.013
23.302,-0.015
23.302,-0.012
23.302,-0.015
23.302,-0.028
23.302,-0.028
23.303,-0.033
23.303,-0.033
23.303,-0.027
23.303,-0.030
23.304,-0.037
23.304,-0.033
23.304,-0.023
23.305,-0.023
23.305,-0.013
23.305,-0.015
23.305,-0.007
23.305,-0.007
23.306,0.010
23.306,0.008
23.306,0.018
23.306,0.018
23.307,0.027
23.307,0.027
23.307,0.017
23.308,0.015
23.308,-0.005
23.308,-0.005
23.308,-0.023
23.308,-0.022
23.309,-0.028
23.309,-0.027
23.309,-0.030
23.309,-0.030
23.310,-0.042
23.310,-0.045
23.310,-0.037
23.311,-0.037
23.311,-0.023
23.311,-0.023
23.311,-0.007
23.311,-0.005
23.312,0.012
23.312,0.012
23.312,0.032
23.312,0.033
23.313,0.052
23.313,0.053
23.313,0.070
23.314,0.068
23.314,0.072
23.314,0.072
23.314,0.062
23.314,0.060
23.315,0.048
23.315,0.045
23.315,0.048
23.316,0.043
23.316,0.038
23.316,0.038
23.316,0.030
23.317,0.030
23.317,0.012
23.317,0.012
23.317,0.003
23.317,0.005
23.318,0.000
23.318,0.002
23.318,0.008
23.319,0.010
23.319,0.017
23.319,0.017
23.319,0.013
23.320,0.015
23.320,0.023
23.320,0.022
23.320,0.028
23.320,0.028
23.321,0.023
23.321,0.025
23.321,0.030
23.322,0.028
23.322,0.025
23.322,0.025
23.322,0.020
23.323,0.018
23.323,0.023
23.323,0.018
23.323,0.023
23.323,0.022
23.324,0.025
23.324,0.027
23.324,0.033
23.325,0.032
23.325,0.035
23.325,0.033
23.325,0.037
23.326,0.037
23.326,0.040
23.326,0.038
23.326,0.043
23.326,0.040
23.327,0.043
23.327,0.040
23.327,0.030
23.328,0.030
23.328,0.012
23.328,0.012
23.328,-0.012
23.328,-0.013
23.329,-0.043
23.329,-0.043
23.329,-0.057
23.329,-0.055
23.330,-0.045
23.330,-0.045
23.330,-0.037
23.331,-0.038
23.331,-0.017
23.331,-0.018
23.331,-0.010
23.331,-0.008
23.332,-0.013
23.332,-0.013
23.332,-0.010
23.332,-0.013
23.333,-0.008
23.333,-0.010
23.333,-0.007
23.334,-0.010
23.334,-0.005
23.334,-0.008
23.334,-0.005
23.334,-0.003
23.335,-0.013
23.335,-0.012
23.335,-0.023
23.335,-0.023
23.336,-0.030
23.336,-0.030
23.336,-0.040
23.337,-0.042
23.337,-0.052
23.337,-0.050
23.337,-0.030
23.337,-0.027
23.338,0.062
23.338,0.067
23.338,0.162
23.338,0.167
23.339,0.285
23.339,0.290
23.339,0.450
23.340,0.457
23.340,0.543
23.340,0.465
23.340,-0.207
23.340,-0.243
23.341,-0.763
23.341,-0.673
23.341,0.027
23.341,0.813
23.342,-0.368
23.342,-0.663
23.342,-2.515
23.343,-1.825
23.343,-0.110
23.343,-0.068
23.343,0.360
23.343,0.372
23.344,0.475
23.344,0.462
23.344,0.367
23.345,0.362
23.345,0.267
23.345,0.263
23.345,0.173
23.346,0.167
23.346,0.088
23.346,0.087
23.346,0.048
23.346,0.047
23.347,0.033
23.347,0.033
23.347,0.022
23.348,0.020
23.348,0.002
23.348,0.002
23.348,-0.008
23.349,-0.007
23.349,-0.010
23.349,-0.008
23.349,-0.005
23.349,-0.007
23.350,-0.002
23.350,0.000
23.350,0.003
23.351,0.002
23.351,0.007
23.351,0.005
23.351,0.002
23.352,0.005
23.352,0.010
23.352,0.012
23.352,0.002
23.352,0.003
23.353,-0.008
23.353,-0.010
23.353,-0.007
23.354,-0.008
23.354,0.002
23.354,0.003
23.354,0.022
23.355,0.023
23.355,0.042
23.355,0.043
23.355,0.063
23.355,0.065
23.356,0.087
23.356,0.087
23.356,0.113
23.357,0.113
23.357,0.168
23.357,0.172
23.357,0.288
23.358,0.282
23.358,-0.423
23.358,-0.433
23.358,-0.477
23.358,-0.445
23.359,-0.210
23.359,-0.203
23.359,-0.077
23.360,-0.072
23.360,0.095
23.360,0.100
23.360,0.210
23.360,0.217
23.361,0.297
23.361,0.298
23.361,0.350
23.361,0.352
23.362,0.185
23.362,0.165
23.362,-0.388
23.363,-0.407
23.363,-0.538
23.363,-0.520
23.363,-0.292
23.363,-0.282
23.364,-0.032
23.364,-0.023
23.364,0.120
23.364,0.125
23.365,0.177
23.365,0.182
23.365,0.177
23.366,0.175
23.366,0.155
23.366,0.153
23.366,0.130
23.366,0.130
23.367,0.097
23.367,0.088
23.367,0.128
23.367,0.123
23.368,0.035
23.368,0.035
23.368,0.027
23.369,0.027
23.369,0.020
23.369,0.022
23.369,0.015
23.369,0.017
23.370,0.010
23.370,0.010
23.370,0.005
23.370,0.005
23.371,0.008
23.371,0.005
23.371,0.008
23.372,0.005
23.372,0.002
23.372,0.002
23.372,-0.003
23.372,-0.002
23.373,-0.007
23.373,-0.005
23.373,-0.008
23.373,-0.008
23.374,-0.003
23.374,0.000
23.374,-0.003
23.375,-0.002
23.375,0.005
23.375,0.003
23.375,-0.002
23.375,0.002
23.376,-0.007
23.376,-0.007
23.376,-0.013
23.377,-0.017
23.377,-0.012
23.377,-0.012
23.377,-0.020
23.378,-0.018
23.378,-0.025
23.378,-0.025
23.378,-0.020
23.378,-0.020
23.379,-0.015
23.379,-0.018
23.379,-0.013
23.380,-0.017
23.380,-0.012
23.380,-0.012
23.380,-0.005
23.381,-0.007
23.381,0.002
23.381,0.000
23.381,-0.003
23.381,-0.002
23.382,0.002
23.382,0.000
23.382,0.003
23.383,0.003
23.383,0.008
23.383,0.008
23.383,0.003
23.384,0.008
23.384,0.002
23.384,0.000
23.384,-0.013
23.384,-0.012
23.385,-0.028
23.385,-0.030
23.385,-0.043
23.386,-0.042
23.386,-0.047
23.386,-0.047
23.386,-0.042
23.387,-0.043
23.387,-0.040
23.387,-0.043
23.387,-0.035
23.387,-0.037
23.388,-0.033
23.388,-0.033
23.388,-0.027
23.389,-0.028
23.389,-0.022
23.389,-0.023
23.389,-0.020
23.390,-0.022
23.390,-0.015
23.390,-0.018
23.390,-0.015
23.390,-0.015
23.391,-0.010
23.391,-0.013
23.391,-0.010
23.392,-0.013
23.392,-0.008
23.392,-0.012
23.392,-0.008
23.392,-0.010
23.393,0.002
23.393,0.003
23.393,0.027
23.393,0.027
23.394,0.042
23.394,0.038
23.394,0.042
23.395,0.037
23.395,-0.005
23.395,-0.008
23.395,-0.077
23.395,-0.078
23.396,-0.177
23.396,-0.180
23.396,-0.208
23.396,-0.203
23.397,-0.157
23.397,-0.157
23.397,-0.080
23.398,-0.078
23.398,-0.013
23.398,-0.010
23.398,0.032
23.398,0.035
23.399,0.058
23.399,0.057
23.399,0.068
23.399,0.067
23.400,0.070
23.400,0.070
23.400,0.063
23.401,0.062
23.401,0.067
23.401,0.063
23.401,0.057
23.401,0.060
23.402,0.055
23.402,0.055
23.402,0.050
23.402,0.052
23.403,0.047
23.403,0.047
23.403,0.040
23.404,0.045
23.404,0.038
23.404,0.040
23.404,0.032
23.404,0.033
23.405,0.028
23.405,0.033
23.405,0.027
23.405,0.025
23.406,0.028
23.406,0.028
23.406,0.023
23.407,0.027
23.407,0.023
23.407,0.023
23.407,0.018
23.407,0.018
23.408,0.013
23.408,0.017
23.408,0.007
23.409,0.010
23.409,0.005
23.409,0.007
23.409,0.000
23.410,0.002
23.410,-0.003
23.410,-0.002
23.410,-0.007
23.410,-0.007
23.411,-0.013
23.411,-0.015
23.411,-0.020
23.412,-0.017
23.412,-0.020
23.412,-0.020
23.412,-0.018
23.413,-0.020
23.413,-0.015
23.413,-0.018
23.413,-0.008
23.413,-0.012
23.414,-0.005
23.414,-0.005
23.414,0.002
23.415,0.000
23.415,0.005
23.415,0.000
23.415,0.005
23.416,0.003
23.416,0.002
23.416,0.002
23.416,0.000
23.416,0.000
23.417,-0.005
23.417,-0.003
23.417,0.002
23.418,0.002
23.418,-0.003
23.418,0.000
23.418,0.003
23.419,0.002
23.419,0.008
23.419,0.003
23.419,0.008
23.419,0.008
23.420,0.013
23.420,0.012
23.420,0.017
23.421,0.015
23.421,0.010
23.421,0.013
23.421,0.008
23.422,0.008
23.422,0.000
23.422,0.000
23.422,-0.010
23.422,-0.008
23.423,-0.013
23.423,-0.012
23.423,-0.008
23.424,-0.010
23.424,-0.022
23.424,-0.018
23.424,-0.025
23.424,-0.025
23.425,-0.032
23.425,-0.030
23.425,-0.020
23.425,-0.020
23.426,-0.012
23.426,-0.012
23.426,-0.007
23.427,-0.008
23.427,-0.003
23.427,-0.005
23.427,0.002
23.427,-0.003
23.428,0.002
23.428,0.000
23.428,0.007
23.428,0.007
23.429,-0.003
23.429,-0.002
23.429,-0.013
23.430,-0.013
23.430,-0.020
23.430,-0.018
23.430,0.005
23.430,0.008
23.431,0.085
23.431,0.090
23.431,0.160
23.431,0.163
23.432,0.255
23.432,0.262
23.432,0.418
23.433,0.427
23.433,0.525
23.433,0.455
23.433,-0.208
23.433,-0.243
23.434,-0.807
23.434,-0.772
23.434,-0.032
23.434,0.797
23.435,-0.138
23.435,-0.392
23.435,-2.375
23.436,-1.742
23.436,0.028
23.436,0.078
23.436,0.212
23.436,0.217
23.437,0.465
23.437,0.467
23.437,0.387
23.438,0.382
23.438,0.282
23.438,0.278
23.438,0.192
23.439,0.187
23.439,0.115
23.439,0.112
23.439,0.073
23.439,0.072
23.440,0.058
23.440,0.057
23.440,0.063
23.441,0.065
23.441,0.060
23.441,0.063
23.441,0.057
23.442,0.058
23.442,0.048
23.442,0.048
23.442,0.035
23.442,0.035
23.443,0.018
23.443,0.017
23.443,0.000
23.444,-0.002
23.444,-0.005
23.444,-0.007
23.444,0.002
23.445,0.002
23.445,0.010
23.445,0.010
23.445,0.020
23.445,0.017
23.446,-0.005
23.446,-0.005
23.446,-0.033
23.447,-0.033
23.447,-0.043
23.447,-0.038
23.447,-0.032
23.448,-0.032
23.448,-0.022
23.448,-0.022
23.448,-0.013
23.448,-0.015
23.449,-0.010
23.449,-0.013
23.449,-0.020
23.450,-0.017
23.450,-0.002
23.450,0.000
23.450,0.023
23.451,0.025
23.451,0.040
23.451,0.038
23.451,0.043
23.451,0.040
23.452,0.035
23.452,0.037
23.452,0.023
23.453,0.023
23.453,0.013
23.453,0.013
23.453,0.003
23.453,0.003
23.454,-0.010
23.454,-0.010
23.454,-0.007
23.454,-0.005
23.455,0.005
23.455,0.003
23.455,0.013
23.456,0.012
23.456,0.017
23.456,0.017
23.456,0.013
23.456,0.015
23.457,0.010
23.457,0.008
23.457,0.003
23.457,0.005
23.458,0.002
23.458,0.002
23.458,0.000
23.459,0.000
23.459,0.002
23.459,0.000
23.459,0.003
23.459,-0.002
23.460,0.002
23.460,-0.002
23.460,0.008
23.460,0.010
23.461,0.020
23.461,0.022
23.461,0.008
23.462,0.008
23.462,-0.018
23.462,-0.022
23.462,-0.063
23.462,-0.067
23.463,-0.103
23.463,-0.103
23.463,-0.110
23.463,-0.108
23.464,-0.093
23.464,-0.093
23.464,-0.078
23.465,-0.077
23.465,-0.057
23.465,-0.055
23.465,-0.045
23.465,-0.048
23.466,-0.023
23.466,-0.025
23.466,-0.005
23.466,-0.007
23.467,0.010
23.467,0.010
23.467,0.027
23.468,0.030
23.468,0.052
23.468,0.052
23.468,0.083
23.468,0.087
23.469,0.143
23.469,0.147
23.469,0.245
23.470,0.248
23.470,0.378
23.470,0.363
23.470,-0.342
23.471,-0.365
23.471,-0.333
23.471,-0.327
23.471,-0.105
23.471,-0.100
23.472,0.007
23.472,0.012
23.472,0.152
23.473,0.157
23.473,0.252
23.473,0.253
23.473,0.318
23.474,0.320
23.474,0.357
23.474,0.357
23.474,0.147
23.474,0.127
23.475,-0.430
23.475,-0.448
23.475,-0.565
23.476,-0.533
23.476,-0.283
23.476,-0.273
23.476,-0.035
23.477,-0.027
23.477,0.100
23.477,0.105
23.477,0.138
23.477,0.135
23.478,0.113
23.478,0.112
23.478,0.082
23.479,0.080
23.479,0.048
23.479,0.047
23.479,0.017
23.480,0.020
23.480,0.062
23.480,0.032
23.480,-0.025
23.480,-0.025
23.481,-0.020
23.481,-0.020
23.481,-0.002
23.482,0.100
23.482,-0.002
23.482,0.017
23.482,0.017
23.483,0.030
23.483,0.032
23.483,0.040
23.483,0.040
23.483,0.030
23.484,0.030
23.484,0.012
23.484,0.010
23.485,-0.017
23.485,-0.017
23.485,-0.040
23.485,-0.042
23.485,-0.052
23.486,-0.052
23.486,-0.047
23.486,-0.047
23.486,-0.052
23.487,-0.048
23.487,-0.037
23.487,-0.038
23.488,-0.028
23.488,-0.028
23.488,-0.022
23.488,-0.022
23.488,-0.012
23.489,-0.012
23.489,-0.008
23.489,-0.012
23.489,-0.008
23.490,-0.010
23.490,-0.013
23.490,-0.013
23.491,-0.008
23.491,-0.007
23.491,-0.010
23.491,-0.008
23.491,-0.007
23.492,-0.008
23.492,-0.003
23.492,-0.005
23.492,0.000
23.493,0.000
23.493,-0.005
23.493,-0.003
23.494,-0.007
23.494,-0.008
23.494,-0.003
23.494,-0.008
23.494,-0.005
23.495,-0.008
23.495,-0.005
23.495,-0.003
23.495,-0.008
23.496,-0.005
23.496,-0.003
23.496,-0.007
23.497,-0.003
23.497,-0.007
23.497,-0.002
23.497,-0.003
23.497,0.002
23.498,0.000
23.498,0.005
23.498,0.003
23.498,0.010
23.499,0.008
23.499,0.013
23.499,0.008
23.500,0.013
23.500,0.012
23.500,0.017
23.500,0.013
23.500,0.020
23.501,0.018
23.501,0.013
23.501,0.017
23.502,0.015
23.502,0.017
23.502,0.012
23.502,0.012
23.503,0.005
23.503,0.007
23.503,0.000
23.503,0.000
23.503,-0.007
23.504,-0.007
23.504,-0.012
23.504,-0.010
23.505,-0.028
23.505,-0.027
23.505,-0.035
23.505,-0.032
23.506,-0.035
23.506,-0.033
23.506,-0.023
23.506,-0.023
23.506,-0.017
23.507,-0.017
23.507,-0.010
23.507,-0.012
23.508,-0.008
23.508,-0.013
23.508,-0.007
23.508,-0.010
23.509,-0.007
23.509,-0.010
23.509,-0.005
23.509,-0.007
23.509,-0.003
23.510,-0.005
23.510,0.000
23.510,0.000
23.511,-0.003
23.511,-0.002
23.511,0.002
23.511,0.002
23.512,-0.003
23.512,-0.002
23.512,-0.008
23.512,-0.005
23.512,-0.010
23.513,-0.007
23.513,-0.002
23.513,0.002
23.514,-0.002
23.514,0.002
23.514,-0.003
23.514,-0.002
23.515,-0.013
23.515,-0.010
23.515,-0.013
23.515,-0.013
23.515,-0.010
23.516,-0.012
23.516,-0.003
23.516,-0.007
23.517,0.005
23.517,0.007
23.517,0.030
23.517,0.032
23.517,0.112
23.518,0.113
23.518,0.202
23.518,0.205
23.518,0.267
23.519,0.268
23.519,0.327
23.519,0.330
23.520,0.385
23.520,0.357
23.520,-0.175
23.520,-0.208
23.520,-0.938
23.521,-0.940
23.521,-0.047
23.521,-0.378
23.521,0.583
23.522,0.327
23.522,-2.290
23.522,-1.853
23.523,-0.455
23.523,-0.385
23.523,0.325
23.523,0.342
23.523,0.545
23.524,0.545
23.524,0.478
23.524,0.473
23.524,0.377
23.525,0.373
23.525,0.287
23.525,0.282
23.526,0.195
23.526,0.195
23.526,0.152
23.526,0.152
23.526,0.140
23.527,0.140
23.527,0.127
23.527,0.127
23.527,0.105
23.528,0.103
23.528,0.085
23.528,0.085
23.529,0.063
23.529,0.063
23.529,0.040
23.529,0.038
23.529,0.022
23.530,0.022
23.530,0.008
23.530,0.008
23.530,-0.002
23.531,-0.003
23.531,0.002
23.531,0.002
23.532,0.005
23.532,0.005
23.532,-0.008
23.532,-0.008
23.532,-0.025
23.533,-0.023
23.533,-0.032
23.533,-0.032
23.534,-0.022
23.534,-0.023
23.534,-0.015
23.534,-0.012
23.535,-0.017
23.535,-0.013
23.535,-0.017
23.535,-0.015
23.535,-0.007
23.536,-0.005
23.536,0.000
23.536,0.000
23.537,0.008
23.537,0.010
23.537,0.022
23.537,0.020
23.538,0.033
23.538,0.033
23.538,0.038
23.538,0.035
23.538,0.027
23.539,0.027
23.539,0.017
23.539,0.018
23.540,0.010
23.540,0.013
23.540,0.008
23.540,0.010
23.541,-0.005
23.541,-0.005
23.541,-0.025
23.541,-0.025
23.541,-0.038
23.542,-0.038
23.542,-0.045
23.542,-0.045
23.543,-0.040
23.543,-0.040
23.543,-0.043
23.543,-0.040
23.544,-0.032
23.544,-0.030
23.544,-0.022
23.544,-0.022
23.544,-0.002
23.545,-0.002
23.545,0.003
23.545,0.007
23.546,0.000
23.546,0.002
23.546,-0.003
23.546,-0.007
23.547,-0.002
23.547,-0.003
23.547,-0.008
23.547,-0.007
23.547,-0.002
23.548,-0.005
23.548,-0.015
23.548,-0.015
23.549,-0.030
23.549,-0.030
23.549,-0.058
23.549,-0.058
23.549,-0.068
23.550,-0.067
23.550,-0.043
23.550,-0.042
23.550,-0.008
23.551,-0.008
23.551,0.013
23.551,0.013
23.552,0.018
23.552,0.018
23.552,0.012
23.552,0.010
23.552,-0.003
23.553,-0.003
23.553,-0.008
23.553,-0.008
23.553,0.002
23.554,0.000
23.554,0.007
23.554,0.008
23.555,0.015
23.555,0.015
23.555,0.023
23.555,0.022
23.555,0.033
23.556,0.033
23.556,0.043
23.556,0.043
23.556,0.052
23.557,0.050
23.557,0.057
23.557,0.053
23.558,0.027
23.558,0.025
23.558,-0.003
23.558,-0.005
23.558,-0.017
23.559,-0.017
23.559,-0.008
23.559,-0.012
23.559,-0.002
23.560,-0.002
23.560,0.015
23.560,0.012
23.561,0.017
23.561,0.012
23.561,0.008
23.561,0.005
23.561,0.010
23.562,0.007
23.562,0.012
23.562,0.012
23.562,0.008
23.563,0.008
23.563,0.012
23.563,0.010
23.564,0.013
23.564,0.013
23.564,0.002
23.564,0.002
23.564,-0.015
23.565,-0.015
23.565,-0.030
23.565,-0.032
23.566,-0.052
23.566,-0.052
23.566,-0.062
23.566,-0.060
23.567,-0.067
23.567,-0.065
23.567,-0.057
23.567,-0.057
23.567,-0.038
23.568,-0.038
23.568,-0.030
23.568,-0.030
23.569,-0.023
23.569,-0.028
23.569,-0.020
23.569,-0.025
23.570,-0.018
23.570,-0.022
23.570,-0.018
23.570,-0.022
23.570,-0.012
23.571,-0.010
23.571,0.000
23.571,0.000
23.572,0.007
23.572,0.007
23.572,0.012
23.572,0.010
23.573,0.015
23.573,0.017
23.573,0.020
23.573,0.020
23.573,0.023
23.574,0.020
23.574,0.023
23.574,0.022
23.575,0.032
23.575,0.032
23.575,0.043
23.575,0.043
23.576,0.058
23.576,0.057
23.576,0.067
23.576,0.067
23.576,0.085
23.577,0.087
23.577,0.105
23.577,0.107
23.578,0.153
23.578,0.157
23.578,0.238
23.578,0.242
23.578,0.348
23.579,0.377
23.579,-0.300
23.579,-0.317
23.579,-0.397
23.580,-0.383
23.580,-0.162
23.580,-0.153
23.581,-0.047
23.581,-0.040
23.581,0.093
23.581,0.097
23.581,0.175
23.582,0.180
23.582,0.232
23.582,0.232
23.582,0.270
23.583,0.273
23.583,0.157
23.583,0.137
23.584,-0.425
23.584,-0.443
23.584,-0.635
23.584,-0.632
23.584,-0.410
23.585,-0.397
23.585,-0.128
23.585,-0.118
23.585,0.040
23.586,0.045
23.586,0.113
23.586,0.115
23.587,0.127
23.587,0.123
23.587,0.108
23.587,0.108
23.587,0.090
23.588,0.090
23.588,0.055
23.588,0.050
23.588,0.092
23.589,0.082
23.589,0.002
23.589,0.005
23.590,0.008
23.590,0.007
23.590,0.020
23.590,0.022
23.590,0.018
23.591,0.017
23.591,0.012
23.591,0.012
23.591,-0.002
23.592,-0.002
23.592,-0.015
23.592,-0.015
23.593,-0.023
23.593,-0.022
23.593,-0.017
23.593,-0.017
23.593,-0.013
23.594,-0.015
23.594,-0.023
23.594,-0.022
23.595,-0.018
23.595,-0.022
23.595,-0.027
23.595,-0.025
23.596,-0.028
23.596,-0.023
23.596,-0.028
23.596,-0.027
23.596,-0.022
23.597,-0.023
23.597,-0.017
23.597,-0.017
23.598,-0.012
23.598,-0.012
23.598,-0.007
23.598,-0.007
23.599,-0.010
23.599,-0.005
23.599,-0.010
23.599,-0.008
23.599,-0.005
23.600,-0.007
23.600,-0.003
23.600,-0.003
23.601,0.007
23.601,0.007
23.601,0.013
23.601,0.012
23.602,0.018
23.602,0.017
23.602,0.023
23.602,0.018
23.602,0.022
23.603,0.020
23.603,0.013
23.603,0.015
23.604,0.008
23.604,0.010
23.604,0.003
23.604,0.005
23.605,0.000
23.605,0.002
23.605,-0.003
23.605,-0.002
23.605,-0.010
23.606,-0.008
23.606,-0.012
23.606,-0.010
23.607,-0.015
23.607,-0.012
23.607,-0.015
23.607,-0.013
23.608,-0.008
23.608,-0.012
23.608,-0.008
23.608,-0.008
23.608,-0.013
23.609,-0.018
23.609,-0.013
23.609,-0.018
23.610,-0.013
23.610,-0.015
23.610,-0.007
23.610,-0.007
23.610,0.022
23.611,0.025
23.611,0.108
23.611,0.112
23.611,0.205
23.612,0.208
23.612,0.320
23.612,0.323
23.613,0.467
23.613,0.553
23.613,0.458
23.613,0.442
23.613,-0.300
23.614,-0.337
23.614,-0.813
23.614,-0.725
23.614,0.058
23.615,0.727
23.615,-1.253
23.615,-1.555
23.616,-2.467
23.616,-1.828
23.616,-0.135
23.616,-0.100
23.616,0.298
23.617,0.310
23.617,0.415
23.617,0.413
23.617,0.333
23.618,0.330
23.618,0.252
23.618,0.248
23.619,0.175
23.619,0.170
23.619,0.115
23.619,0.113
23.619,0.088
23.620,0.092
23.620,0.077
23.620,0.077
23.620,0.067
23.621,0.067
23.621,0.058
23.621,0.062
23.622,0.057
23.622,0.058
23.622,0.048
23.622,0.048
23.622,0.040
23.623,0.040
23.623,0.033
23.623,0.032
23.623,0.028
23.624,0.028
23.624,0.035
23.624,0.035
23.625,0.032
23.625,0.035
23.625,0.030
23.625,0.033
23.625,0.027
23.626,0.027
23.626,0.013
23.626,0.015
23.627,-0.005
23.627,-0.005
23.627,-0.008
23.627,-0.005
23.628,0.002
23.628,0.003
23.628,0.008
23.628,0.005
23.628,0.010
23.629,0.010
23.629,0.013
23.629,0.013
23.630,0.008
23.630,0.008
23.630,0.013
23.630,0.007
23.631,0.013
23.631,0.012
23.631,0.017
23.631,0.012
23.631,0.018
23.632,0.020
23.632,0.015
23.632,0.013
23.633,0.018
23.633,0.015
23.633,0.010
23.633,0.012
23.634,0.008
23.634,0.008
23.634,0.012
23.634,0.010
23.634,0.013
23.635,0.012
23.635,0.017
23.635,0.013
23.636,0.008
23.636,0.008
23.636,0.003
23.636,0.005
23.637,-0.003
23.637,-0.002
23.637,-0.010
23.637,-0.007
23.637,-0.012
23.638,-0.007
23.638,-0.010
23.638,-0.010
23.639,-0.005
23.639,-0.005
23.639,-0.008
23.639,-0.005
23.640,-0.008
23.640,-0.008
23.640,-0.003
23.640,-0.008
23.640,-0.003
23.641,-0.007
23.641,0.000
23.641,0.002
23.642,0.008
23.642,0.007
23.642,0.017
23.642,0.015
23.642,0.018
23.643,0.017
23.643,0.010
23.643,0.012
23.643,0.005
23.644,0.005
23.644,0.002
23.644,0.003
23.645,0.007
23.645,0.002
23.645,0.005
23.645,0.005
23.645,0.000
23.646,0.003
23.646,0.008
23.646,0.010
23.646,0.032
23.647,0.030
23.647,0.047
23.647,0.048
23.648,0.067
23.648,0.067
23.648,0.077
23.648,0.067
23.648,0.000
23.649,-0.003
23.649,-0.117
23.649,-0.122
23.649,-0.195
23.650,-0.205
23.650,-0.185
23.650,-0.183
23.651,-0.125
23.651,-0.122
23.651,-0.033
23.651,-0.030
23.651,0.037
23.652,0.040
23.652,0.075
23.652,0.077
23.652,0.082
23.653,0.082
23.653,0.073
23.653,0.073
23.654,0.060
23.654,0.060
23.654,0.048
23.654,0.047
23.654,0.028
23.655,0.027
23.655,0.012
23.655,0.008
23.655,0.015
23.656,0.012
23.656,0.008
23.656,0.008
23.657,0.025
23.657,0.025
23.657,0.042
23.657,0.042
23.657,0.048
23.658,0.047
23.658,0.052
23.658,0.048
23.659,0.060
23.659,0.062
23.659,0.042
23.659,0.042
23.660,0.002
23.660,0.000
23.660,-0.035
23.660,-0.035
23.660,-0.038
23.661,-0.040
23.661,-0.047
23.661,-0.047
23.662,-0.043
23.662,-0.045
23.662,-0.030
23.662,-0.030
23.663,-0.018
23.663,-0.018
23.663,0.002
23.663,0.003
23.663,0.018
23.664,0.022
23.664,0.015
23.664,0.015
23.665,0.008
23.665,0.008
23.665,-0.007
23.665,-0.007
23.666,-0.028
23.666,-0.028
23.666,-0.050
23.666,-0.050
23.666,-0.070
23.667,-0.070
23.667,-0.083
23.667,-0.085
23.668,-0.090
23.668,-0.088
23.668,-0.095
23.668,-0.095
23.669,-0.085
23.669,-0.085
23.669,-0.075
23.669,-0.075
23.669,-0.057
23.670,-0.057
23.670,-0.037
23.670,-0.037
23.671,-0.008
23.671,-0.005
23.671,0.020
23.671,0.020
23.672,0.037
23.672,0.037
23.672,0.057
23.672,0.055
23.672,0.062
23.673,0.060
23.673,0.065
23.673,0.063
23.674,0.053
23.674,0.053
23.674,0.050
23.674,0.053
23.674,0.048
23.675,0.050
23.675,0.057
23.675,0.058
23.675,0.055
23.676,0.057
23.676,0.063
23.676,0.063
23.677,0.068
23.677,0.068
23.677,0.063
23.677,0.063
23.677,0.050
23.678,0.048
23.678,0.032
23.678,0.030
23.678,0.017
23.679,0.018
23.679,0.005
23.679,0.005
23.680,-0.007
23.680,-0.005
23.680,-0.015
23.680,-0.010
23.680,-0.015
23.681,-0.012
23.681,-0.008
23.681,-0.010
23.681,-0.003
23.682,-0.003
23.682,0.002
23.682,0.002
23.683,0.015
23.683,0.012
23.683,0.027
23.683,0.027
23.683,0.035
23.684,0.035
23.684,0.032
23.684,0.033
23.684,0.028
23.685,0.028
23.685,0.022
23.685,0.023
23.686,0.018
23.686,0.018
23.686,0.025
23.686,0.023
23.686,0.042
23.687,0.040
23.687,0.052
23.687,0.053
23.688,0.060
23.688,0.060
23.688,0.070
23.688,0.072
23.689,0.085
23.689,0.087
23.689,0.123
23.689,0.127
23.689,0.198
23.690,0.203
23.690,0.295
23.690,0.328
23.691,-0.287
23.691,-0.307
23.691,-0.423
23.691,-0.425
23.692,-0.225
23.692,-0.215
23.692,-0.103
23.692,-0.098
23.692,0.040
